ID,Curso,Status,Link,Conteudista,Horas
1420,Fundamentos Jurídicos de Regulação e Infraestrutura,Novo,https://www.escolavirtual.gov.br/curso/1420,Secretaria de Competitividade e Política Regulatória (SCPR/MDIC),20h
653,Gestão de Casos de Violência Baseada no Gênero,Novo,https://www.escolavirtual.gov.br/curso/653,Fundo de População das Nações Unidas - UNFPA,20h
1404,Financiamento para o Desenvolvimento Urbano Integrado no Brasil,Novo,https://www.escolavirtual.gov.br/curso/1404,Ministério das Cidades,12h
947,Finanças Públicas e Estatísticas Fiscais,Novo,https://www.escolavirtual.gov.br/curso/947,Enap - Escola Nacional de Administração Pública,40h
1430,Jornada da Diversidade: Inclusão em Ação,Novo,https://www.escolavirtual.gov.br/curso/1430,Banco Nacional de Desenvolvimento Econômico e Social - BNDES,6h
1405,Contratação de serviços de publicidade na administração pública,Novo,https://www.escolavirtual.gov.br/curso/1405,Controladoria Geral da União,30h
1034,Marco Legal das Startups - Gerenciando Contratos Públicos para Solução Inovadora,Novo,https://www.escolavirtual.gov.br/curso/1034,Enap - Escola Nacional de Administração Pública,25h
682,Uso de Dados Raciais Aplicado às Políticas Públicas: Básico,Novo,https://www.escolavirtual.gov.br/curso/682,Ministério da Igualdade Racial (MIR),20h
1422,FluêncIA Estudantes,Novo,https://www.escolavirtual.gov.br/curso/1422,Microsoft,2h
1371,"Direito, Meio Ambiente, Emergência Climática, Desastres e Unidades de Conservação",Novo,https://www.escolavirtual.gov.br/curso/1371,Instituto Chico Mendes de Conservação da Biodiversidade,35h
1196,A atuação da Segurança Pública nas ocorrências de trabalho escravo,Novo,https://www.escolavirtual.gov.br/curso/1196,Ministério dos Direitos Humanos e Cidadania,30h
1419,FluêncIA Educadores,Novo,https://www.escolavirtual.gov.br/curso/1419,Microsoft,3h
1039,Como Produzir Cursos à Distância com Inteligência Artificial Generativa,Novo,https://www.escolavirtual.gov.br/curso/1039,Enap - Escola Nacional de Administração Pública,25h
1416,Identificação e Caracterização de Áreas Irregulares de Interesse Social,Novo,https://www.escolavirtual.gov.br/curso/1416,Ministério das Cidades,20h
1414,Empregabilidade com o Copilot,Novo,https://www.escolavirtual.gov.br/curso/1414,Microsoft,2h
1417,Gestão de Equipes para Chefes de Unidades de Execução do PGD,Novo,https://www.escolavirtual.gov.br/curso/1417,Secretaria de Gestão e Inovação (SEGES/MGI),30h
1400,FluêncIA Empreendedores,Novo,https://www.escolavirtual.gov.br/curso/1400,Microsoft,3h
1415,Neurodiversidade com Foco em Transtorno do Espectro Autista,Novo,https://www.escolavirtual.gov.br/curso/1415,Banco Nacional de Desenvolvimento Econômico e Social - BNDES,1h
1413,Questões práticas aplicadas ao procedimento e projeto de Regularização Fundiária Urbana,Novo,https://www.escolavirtual.gov.br/curso/1413,Ministério das Cidades,20h
1412,Planos de Adaptação: do monitoramento à comunicação de resultados,Novo,https://www.escolavirtual.gov.br/curso/1412,Ministério do Meio Ambiente e Mudança do Clima,7h
1410,Planos de Adaptação: da governança à análise do risco,Novo,https://www.escolavirtual.gov.br/curso/1410,Ministério do Meio Ambiente e Mudança do Clima,17h
1411,Planos de Adaptação: da identificação à implementação de medidas,Novo,https://www.escolavirtual.gov.br/curso/1411,Ministério do Meio Ambiente e Mudança do Clima,9h
1042,Ouvidorias Públicas no Enfrentamento ao Racismo,Novo,https://www.escolavirtual.gov.br/curso/1042,Enap - Escola Nacional de Administração Pública,30h
1399,Planos de Adaptação: dados espaciais e indicadores para análise territorial,Novo,https://www.escolavirtual.gov.br/curso/1399,Ministério do Meio Ambiente e Mudança do Clima,9h
1407,Atualização em Gestão Financeira e Orçamentária do SUAS,Novo,https://www.escolavirtual.gov.br/curso/1407,Secretaria de Desenvolvimento Social do Distrito Federal,40h
1204,Violência de gênero contra mulheres e meninas: prevenção em três níveis,Novo,https://www.escolavirtual.gov.br/curso/1204,Ministério dos Direitos Humanos e Cidadania,30h
1398,Gestão Estratégica e Inovação nas Empresas Estatais,Normal,https://www.escolavirtual.gov.br/curso/1398,Secretaria de Coordenação e Governança das Empresas Estatais (SEST),30h
1401,Execução e Avaliação dos Planos de Entrega e de Trabalho do PGD,Normal,https://www.escolavirtual.gov.br/curso/1401,Secretaria de Gestão e Inovação (SEGES/MGI),20h
1402,Time management and productivity,Normal,https://www.escolavirtual.gov.br/curso/1402,Secretaria Especial da Receita Federal do Brasil,40h
1201,Promoção da Saúde das Pessoas LGBTQIA,Normal,https://www.escolavirtual.gov.br/curso/1201,Ministério dos Direitos Humanos e Cidadania,30h
1395,IA - Aplicações no Governo Federal,Normal,https://www.escolavirtual.gov.br/curso/1395,Serviço Federal de Processamento de Dados,8h
1182,Gestión del Tiempo y Productividad,Normal,https://www.escolavirtual.gov.br/curso/1182,Secretaria Especial da Receita Federal do Brasil,40h
1054,Marcos Legais Antirracistas para Igualdade Racial,Normal,https://www.escolavirtual.gov.br/curso/1054,Ministério da Igualdade Racial (MIR),20h
1384,Introdução ao Planejamento da Adaptação à Mudança do Clima,Normal,https://www.escolavirtual.gov.br/curso/1384,Ministério do Meio Ambiente e Mudança do Clima,9h
1394,Metodologia de Elaboraçao de Plano de Gerenciamento de Resíduos Sólidos,Normal,https://www.escolavirtual.gov.br/curso/1394,Tribunal de Contas da União,12h
1382,Contratação e licitações em BIM,Normal,https://www.escolavirtual.gov.br/curso/1382,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",16h
1036,Gestão de Conflitos pela Água,Normal,https://www.escolavirtual.gov.br/curso/1036,Agência Nacional de Águas e Saneamento Básico,60h
1380,"Productivity Strategies: Clarity, Purpose, and Task Prioritization",Normal,https://www.escolavirtual.gov.br/curso/1380,Enap - Escola Nacional de Administração Pública,25h
1393,Regularização Fundiária Urbana em imóvel da União,Normal,https://www.escolavirtual.gov.br/curso/1393,Ministério das Cidades,20h
1392,Conselhos de Proteção dos Direitos da Pessoa Idosa,Normal,https://www.escolavirtual.gov.br/curso/1392,Tribunal de Contas do Estado do Rio de Janeiro,30h
1386,Gestão dos Fundos da Pessoa Idosa,Normal,https://www.escolavirtual.gov.br/curso/1386,Tribunal de Contas do Estado do Rio de Janeiro,30h
1383,Envelhecimento no Brasil e Políticas de Proteção aos Direitos da Pessoa Idosa,Normal,https://www.escolavirtual.gov.br/curso/1383,Tribunal de Contas do Estado do Rio de Janeiro,30h
1381,Políticas Públicas e Orçamento Público na Implementação dos Direitos da Pessoa Idosa,Normal,https://www.escolavirtual.gov.br/curso/1381,Tribunal de Contas do Estado do Rio de Janeiro,30h
1192,Letramento Racial aplicado ao Setor Público,Normal,https://www.escolavirtual.gov.br/curso/1192,Ministério dos Direitos Humanos e Cidadania,30h
1378,"Integridade, gestão de riscos e controle em empresas estatais",Normal,https://www.escolavirtual.gov.br/curso/1378,Secretaria de Coordenação e Governança das Empresas Estatais (SEST),30h
617,Monitoramento e Avaliação de Políticas Públicas de Educação Ambiental,Normal,https://www.escolavirtual.gov.br/curso/617,Enap - Escola Nacional de Administração Pública,20h
1043,Introdução ao Processamento de Linguagem Natural,Normal,https://www.escolavirtual.gov.br/curso/1043,Enap - Escola Nacional de Administração Pública,25h
1049,Soluções Preditivas Baseadas em Dados com o Uso do R e do Python,Normal,https://www.escolavirtual.gov.br/curso/1049,Enap - Escola Nacional de Administração Pública,25h
1379,Orçamento das Empresas Estatais,Normal,https://www.escolavirtual.gov.br/curso/1379,Secretaria de Coordenação e Governança das Empresas Estatais (SEST),10h
1336,Diversidade e inclusão no ambiente de trabalho,Normal,https://www.escolavirtual.gov.br/curso/1336,Tribunal Regional do Trabalho da 2ª Região,20h
1373,Capacitação em Governança de Dados,Normal,https://www.escolavirtual.gov.br/curso/1373,Secretaria de Governo Digital,25h
1338,Gestão de Pessoas,Normal,https://www.escolavirtual.gov.br/curso/1338,Tribunal Regional do Trabalho da 2ª Região,20h
1351,Inclusão social e laboral das pessoas com deficiência intelectual ou transtorno do espectro autista,Normal,https://www.escolavirtual.gov.br/curso/1351,Tribunal Regional do Trabalho da 2ª Região,20h
1350,Liderança e Gestão no Trabalho Híbrido,Normal,https://www.escolavirtual.gov.br/curso/1350,Tribunal Regional do Trabalho da 2ª Região,20h
1374,Github Copilot,Normal,https://www.escolavirtual.gov.br/curso/1374,Microsoft,8h
1376,Github Codespaces,Normal,https://www.escolavirtual.gov.br/curso/1376,Microsoft,3h
1375,GitHUB Actions,Normal,https://www.escolavirtual.gov.br/curso/1375,Microsoft,4h
1377,Determinação e Análise de Vazões Mínimas para o Gerenciamento dos Recursos Hídricos,Normal,https://www.escolavirtual.gov.br/curso/1377,Agência Nacional de Águas e Saneamento Básico,15h
1337,Gestão de Conflitos,Normal,https://www.escolavirtual.gov.br/curso/1337,Tribunal Regional do Trabalho da 2ª Região,20h
1335,Direitos da Natureza,Normal,https://www.escolavirtual.gov.br/curso/1335,Tribunal Regional do Trabalho da 2ª Região,20h
1360,Democratizando BIM – Agentes Públicos,Normal,https://www.escolavirtual.gov.br/curso/1360,Agência Brasileira de Desenvolvimento Industrial,18h
1349,Noções básicas de atendimento ao cidadão,Normal,https://www.escolavirtual.gov.br/curso/1349,Tribunal Regional do Trabalho da 2ª Região,20h
1334,Contratações públicas sustentáveis: da abordagem sistêmica à aplicação prática,Normal,https://www.escolavirtual.gov.br/curso/1334,Tribunal Regional do Trabalho da 2ª Região,20h
1359,Regulação e Prestação dos Serviços de Saneamento Básico,Normal,https://www.escolavirtual.gov.br/curso/1359,Agência Nacional de Águas e Saneamento Básico,15h
1355,Recursos Hídricos,Normal,https://www.escolavirtual.gov.br/curso/1355,Agência Nacional de Águas e Saneamento Básico,20h
1354,Políticas Públicas para o Saneamento Básico e o Desenvolvimento Sustentável,Normal,https://www.escolavirtual.gov.br/curso/1354,Agência Nacional de Águas e Saneamento Básico,20h
1357,Saneamento Básico e Saúde Pública,Normal,https://www.escolavirtual.gov.br/curso/1357,Agência Nacional de Águas e Saneamento Básico,20h
1358,Drenagem Urbana,Normal,https://www.escolavirtual.gov.br/curso/1358,Agência Nacional de Águas e Saneamento Básico,15h
1356,Resíduos Sólidos,Normal,https://www.escolavirtual.gov.br/curso/1356,Agência Nacional de Águas e Saneamento Básico,20h
646,Módulo de Obras: Execução,Normal,https://www.escolavirtual.gov.br/curso/646,Secretaria de Gestão e Inovação (SEGES/MGI),30h
1348,Você sabe o que é a COP?,Normal,https://www.escolavirtual.gov.br/curso/1348,Apolitical,4h
1048,Análise de Negócios no Desenvolvimento de Soluções Baseadas em Dados,Normal,https://www.escolavirtual.gov.br/curso/1048,Enap - Escola Nacional de Administração Pública,25h
1194,Enfrentamento e Prevenção ao Discurso de Ódio e Extremismo,Normal,https://www.escolavirtual.gov.br/curso/1194,Ministério dos Direitos Humanos e Cidadania,30h
1353,ASG na Gestão Pública: caminhos para a sustentabilidade,Normal,https://www.escolavirtual.gov.br/curso/1353,Fundação Escola Nacional de Administração Pública,30h
1346,Introdução à Governança das Empresas Estatais,Normal,https://www.escolavirtual.gov.br/curso/1346,Secretaria de Coordenação e Governança das Empresas Estatais (SEST),10h
1352,Cadastro Social na Reurb,Normal,https://www.escolavirtual.gov.br/curso/1352,Ministério das Cidades,20h
1341,"Escolas ON, Violências OFF: Educação para Segurança Online de Meninas",Normal,https://www.escolavirtual.gov.br/curso/1341,Serenas,20h
634,Conhecendo o Programa de Voluntariado do ICMBio,Normal,https://www.escolavirtual.gov.br/curso/634,Instituto Chico Mendes de Conservação da Biodiversidade,40h
1342,Gestão de Pessoas nas Empresas Estatais,Normal,https://www.escolavirtual.gov.br/curso/1342,Secretaria de Coordenação e Governança das Empresas Estatais (SEST),20h
648,Ferramentas de Gestão nas Transferências da União,Normal,https://www.escolavirtual.gov.br/curso/648,Secretaria de Gestão e Inovação (SEGES/MGI),25h
1343,Previdência Complementar Aplicada às Empresas Estatais,Normal,https://www.escolavirtual.gov.br/curso/1343,Secretaria de Coordenação e Governança das Empresas Estatais (SEST),10h
1345,Conceitos Básicos de Finanças e Contabilidade para Empresas Estatais,Normal,https://www.escolavirtual.gov.br/curso/1345,Secretaria de Coordenação e Governança das Empresas Estatais (SEST),20h
850,Entenda a Política Nacional de Cultura Viva e sua aplicabilidade na Diversidade Cultural Brasileira,Normal,https://www.escolavirtual.gov.br/curso/850,Ministério da Cultura,20h
1344,Elaboração de Planos de Entrega e de Trabalho do PGD,Normal,https://www.escolavirtual.gov.br/curso/1344,Secretaria de Gestão e Inovação (SEGES/MGI),20h
1347,"Comunicação Assertiva: Oratória, Retórica e Técnicas de Apresentação",Normal,https://www.escolavirtual.gov.br/curso/1347,Secretaria Especial da Receita Federal do Brasil,50h
651,"Convênios de Educação, Ciência, Tecnologia e Inovação - ECTI: Execução",Normal,https://www.escolavirtual.gov.br/curso/651,Secretaria de Gestão e Inovação (SEGES/MGI),20h
1333,Informação de Documentos e Mineração de Conhecimentos,Normal,https://www.escolavirtual.gov.br/curso/1333,Microsoft,4h
1330,"Migrações, Meio Ambiente e Mudança do Clima no Brasil",Normal,https://www.escolavirtual.gov.br/curso/1330,Organização Internacional para as Migrações - OIM,30h
1339,Direito de Águas à Luz da Governança,Normal,https://www.escolavirtual.gov.br/curso/1339,Agência Nacional de Águas e Saneamento Básico,30h
1340,Projetos e Minutas de Lei sobre Reurb,Normal,https://www.escolavirtual.gov.br/curso/1340,Ministério das Cidades,20h
1046,Fiscalização e Controle da Administração Pública Municipal,Normal,https://www.escolavirtual.gov.br/curso/1046,Enap - Escola Nacional de Administração Pública,10h
645,Módulo de Obras: Cadastro do Projeto Básico,Normal,https://www.escolavirtual.gov.br/curso/645,Secretaria de Gestão e Inovação (SEGES/MGI),10h
1159,Programas e Serviços para a Primeira Infância na Administração Pública,Normal,https://www.escolavirtual.gov.br/curso/1159,Instituto de Arquitetos do Brasil - IAB,45h
1158,A Primeira Infância nas Cidades,Normal,https://www.escolavirtual.gov.br/curso/1158,Instituto de Arquitetos do Brasil - IAB,45h
1157,Políticas Públicas e Governança para a Primeira Infância,Normal,https://www.escolavirtual.gov.br/curso/1157,Instituto de Arquitetos do Brasil - IAB,45h
1280,Políticas Públicas para a Infraestrutura,Normal,https://www.escolavirtual.gov.br/curso/1280,Secretaria de Competitividade e Política Regulatória (SCPR/MDIC),20h
1332,O Papel dos Conselhos de Administração das Empresas Estatais,Normal,https://www.escolavirtual.gov.br/curso/1332,Secretaria de Coordenação e Governança das Empresas Estatais (SEST),20h
1045,Orçamento e Finanças Públicas Municipais,Normal,https://www.escolavirtual.gov.br/curso/1045,Enap - Escola Nacional de Administração Pública,20h
1329,Treinamento Censo Superior,Normal,https://www.escolavirtual.gov.br/curso/1329,Instituto Nacional de Estudos e Pesquisas Educacionais - INEP,40h
1325,Recuperação de Ativos e Combate à Corrupção e à Lavagem de Dinheiro,Normal,https://www.escolavirtual.gov.br/curso/1325,Ministério da Justiça e Segurança Pública,90h
1231,Elaboração de editais em BIM,Normal,https://www.escolavirtual.gov.br/curso/1231,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",16h
1328,Processamento de Linguagem Natural,Normal,https://www.escolavirtual.gov.br/curso/1328,Microsoft,4h
1327,Fundamentos do Programa de Gestão e Desempenho (PGD),Normal,https://www.escolavirtual.gov.br/curso/1327,Secretaria de Gestão e Inovação (SEGES/MGI),20h
1038,Caminhos para a Sustentabilidade: ESG e Políticas Públicas,Normal,https://www.escolavirtual.gov.br/curso/1038,Enap - Escola Nacional de Administração Pública,30h
1198,Mulheres no Mundo do trabalho,Normal,https://www.escolavirtual.gov.br/curso/1198,Ministério dos Direitos Humanos e Cidadania,30h
1044,Introdução ao Processo Legislativo Municipal,Normal,https://www.escolavirtual.gov.br/curso/1044,Enap - Escola Nacional de Administração Pública,10h
660,Termo de Compromisso Cultural: Prestação de Contas,Normal,https://www.escolavirtual.gov.br/curso/660,Secretaria de Gestão e Inovação (SEGES/MGI),5h
1305,Fundamentos da Visão Computacional - IA do Azure,Normal,https://www.escolavirtual.gov.br/curso/1305,Microsoft,5h
1304,Visão Geral da IA no Azure,Normal,https://www.escolavirtual.gov.br/curso/1304,Microsoft,4h
1326,E-leadership: how to manage and lead teams in virtual environments,Normal,https://www.escolavirtual.gov.br/curso/1326,Enap - Escola Nacional de Administração Pública,20h
1276,Armamento Institucional,Normal,https://www.escolavirtual.gov.br/curso/1276,Secretaria Especial da Receita Federal do Brasil,60h
1191,O conceito contemporâneo da deficiência e o modelo biopsicossocial,Normal,https://www.escolavirtual.gov.br/curso/1191,Ministério dos Direitos Humanos e Cidadania,30h
1193,Competências Socioemocionais aplicadas ao contexto penitenciário,Normal,https://www.escolavirtual.gov.br/curso/1193,Ministério dos Direitos Humanos e Cidadania,30h
1314,Registro da Regularização Fundiária Urbana,Normal,https://www.escolavirtual.gov.br/curso/1314,Ministério das Cidades,20h
1050,Construindo Mandatos Participativos nas Câmaras Municipais,Normal,https://www.escolavirtual.gov.br/curso/1050,Enap - Escola Nacional de Administração Pública,20h
1275,Excel Intermediário,Normal,https://www.escolavirtual.gov.br/curso/1275,Secretaria Especial da Receita Federal do Brasil,30h
1075,Evidências para decisões em Políticas Públicas,Normal,https://www.escolavirtual.gov.br/curso/1075,Enap - Escola Nacional de Administração Pública,30h
1274,Excel Avançado,Normal,https://www.escolavirtual.gov.br/curso/1274,Secretaria Especial da Receita Federal do Brasil,30h
1295,E-liderazgo: cómo gestionar y liderar equipos en ambientes remotos,Normal,https://www.escolavirtual.gov.br/curso/1295,Enap - Escola Nacional de Administração Pública,20h
1040,Vereança em Ação: Princípios Constitucionais e Práticas Municipais,Normal,https://www.escolavirtual.gov.br/curso/1040,Enap - Escola Nacional de Administração Pública,15h
1041,Atuação do Encarregado na LGPD: A Função de Orientar,Normal,https://www.escolavirtual.gov.br/curso/1041,Enap - Escola Nacional de Administração Pública,15h
1296,Cartografia de Perigo a Movimentos de Massa,Normal,https://www.escolavirtual.gov.br/curso/1296,Serviço Geológico do Brasil,40h
1291,Instrumentos de Regularização Fundiária Urbana,Normal,https://www.escolavirtual.gov.br/curso/1291,Ministério das Cidades,20h
1271,CORPAS - Operações com Drones,Normal,https://www.escolavirtual.gov.br/curso/1271,Secretaria Especial da Receita Federal do Brasil,30h
1290,Procedimentos da Regularização Fundiária Urbana,Normal,https://www.escolavirtual.gov.br/curso/1290,Ministério das Cidades,20h
1289,Diversidade e Inclusão: Uma Introdução,Normal,https://www.escolavirtual.gov.br/curso/1289,Instituto Brasileiro de Educação em Gestão Pública - IBEGESP,2h
847,Conceitos básicos da Economia Criativa,Normal,https://www.escolavirtual.gov.br/curso/847,Ministério da Cultura,20h
1287,Mobilidade Antirracista,Normal,https://www.escolavirtual.gov.br/curso/1287,Instituto de Políticas de Transporte & Desenvolvimento - ITDP Brasil,10h
1288,Término de Mandato: restrições fiscais,Normal,https://www.escolavirtual.gov.br/curso/1288,Tribunal de Contas do Estado do Rio de Janeiro,12h
1232,Cómo ser más productivo usando Copilot,Normal,https://www.escolavirtual.gov.br/curso/1232,Microsoft,2h
1256,Segurança da Informação para Todos,Normal,https://www.escolavirtual.gov.br/curso/1256,Secretaria de Governo Digital e Escola Superior de Redes/RNP,24h
1258,Introdução à Ciência de Dados - Redes Complexas,Normal,https://www.escolavirtual.gov.br/curso/1258,Serviço Federal de Processamento de Dados,4h
1257,Introdução à Ciência de Dados - Tratamento de Dados,Normal,https://www.escolavirtual.gov.br/curso/1257,Serviço Federal de Processamento de Dados,2h
1261,Introdução ao Planejamento de Auditoria Baseado em Riscos,Normal,https://www.escolavirtual.gov.br/curso/1261,Controladoria Geral da União,20h
1260,Avaliação de Simulação Energética,Normal,https://www.escolavirtual.gov.br/curso/1260,Ministério das Cidades,25h
1259,Introdução à Regularização Fundiária Urbana,Normal,https://www.escolavirtual.gov.br/curso/1259,Ministério das Cidades,20h
1263,Governo Data-Driven: transformação orientada por dados em governos,Normal,https://www.escolavirtual.gov.br/curso/1263,Enap - Escola Nacional de Administração Pública,4h
810,Desvendando a Inteligência Artificial na Administração Pública,Normal,https://www.escolavirtual.gov.br/curso/810,Secretaria de Governo Digital,25h
1195,Equidade nas políticas públicas e o atendimento à população em situação de rua,Normal,https://www.escolavirtual.gov.br/curso/1195,Ministério dos Direitos Humanos e Cidadania,30h
1247,Cadastro Territorial Multifinalitário,Normal,https://www.escolavirtual.gov.br/curso/1247,Ministério das Cidades,40h
1248,Desenvolvimento Regional: conhecendo a história e construindo o futuro,Normal,https://www.escolavirtual.gov.br/curso/1248,Ministério da Integração e Desenvolvimento Regional,30h
1014,Modelo de Cinco Dimensões Aplicado a Projetos de Investimento,Normal,https://www.escolavirtual.gov.br/curso/1014,Secretaria Especial do Programa para Parcerias de Investimentos (SEPPI),20h
1233,Introdução à Avaliação Econômica de EE das Energias Renováveis,Normal,https://www.escolavirtual.gov.br/curso/1233,Ministério das Cidades,20h
1214,O Desenvolvimento na Primeira Infância,Normal,https://www.escolavirtual.gov.br/curso/1214,Associação Nacional das Universidades Particulares - ANUP social,40h
884,Participação e Controle Social na Execução de Penas,Normal,https://www.escolavirtual.gov.br/curso/884,Ministério dos Direitos Humanos e Cidadania,30h
851,Como institucionalizar e implementar um Sistema de Cultura local,Normal,https://www.escolavirtual.gov.br/curso/851,Ministério da Cultura,20h
1219,Ética en IA,Normal,https://www.escolavirtual.gov.br/curso/1219,Microsoft,2h
1221,"Gestão e Fiscalização de Contratos, sob o enfoque da Lei nº 14.133/21",Normal,https://www.escolavirtual.gov.br/curso/1221,Tribunal de Contas do Estado do Rio de Janeiro,30h
1185,Padronização dos Procedimentos de Contratação,Normal,https://www.escolavirtual.gov.br/curso/1185,Advocacia-Geral da União - AGU,20h
1218,Jornada Regional: conectando vidas e desenvolvimento,Normal,https://www.escolavirtual.gov.br/curso/1218,Ministério da Integração e Desenvolvimento Regional,30h
1213,La evolución de las búsquedas online,Normal,https://www.escolavirtual.gov.br/curso/1213,Microsoft,2h
1188,"Seleção, Contratação e Inclusão de Pessoas com Deficiência no Mundo do Trabalho",Normal,https://www.escolavirtual.gov.br/curso/1188,Ministério dos Direitos Humanos e Cidadania,30h
1179,Comunicando sobre a Mudança do Clima,Normal,https://www.escolavirtual.gov.br/curso/1179,Apolitical,8h
1140,Planning and Personal Organization in the Workplace,Normal,https://www.escolavirtual.gov.br/curso/1140,Secretaria Especial da Receita Federal do Brasil,20h
1172,Introdução à Ciência de Dados - Descoberta de Tópicos em Texto,Normal,https://www.escolavirtual.gov.br/curso/1172,Serviço Federal de Processamento de Dados,5h
1177,Inteligencia artificial generativa - ESPAÑOL,Normal,https://www.escolavirtual.gov.br/curso/1177,Microsoft,2h
662,Modelo de Governança e Gestão – Gestaopublicagov.br: Visão Geral e Sistema,Normal,https://www.escolavirtual.gov.br/curso/662,Secretaria de Gestão e Inovação (SEGES/MGI),20h
1187,Planificación y Organización Personal en el Trabajo,Normal,https://www.escolavirtual.gov.br/curso/1187,Secretaria Especial da Receita Federal do Brasil,20h
1211,Introdução à Ciência de Dados - Estatística Essencial,Normal,https://www.escolavirtual.gov.br/curso/1211,Serviço Federal de Processamento de Dados,6h
849,"Economia criativa, empreendedorismo e inovação",Normal,https://www.escolavirtual.gov.br/curso/849,Ministério da Cultura,20h
1168,Como conseguir um novo emprego,Normal,https://www.escolavirtual.gov.br/curso/1168,Microsoft,6h
194,Curso de Formação de Servidores Municipais ou Distritais para a Fiscalização e a Cobrança do ITR,Normal,https://www.escolavirtual.gov.br/curso/194,Secretaria Especial da Receita Federal do Brasil,30h
1173,Introdução à Ciência de Dados - Modelos de Regressão,Normal,https://www.escolavirtual.gov.br/curso/1173,Serviço Federal de Processamento de Dados,4h
1189,O Protagonismo das Mulheres: passos para a atuação política das mulheres em espaços de poder e decisão,Normal,https://www.escolavirtual.gov.br/curso/1189,Ministério dos Direitos Humanos e Cidadania,30h
1174,Introdução à Ciência de Dados - Modelos de Agrupamento,Normal,https://www.escolavirtual.gov.br/curso/1174,Serviço Federal de Processamento de Dados,4h
1184,PDCA Aplicado à Educação Básica,Normal,https://www.escolavirtual.gov.br/curso/1184,Instituto Unibanco,25h
1181,Elaboração de Projetos Escolares com Educação Financeira,Normal,https://www.escolavirtual.gov.br/curso/1181,Banco Central do Brasil,30h
1186,Introdução à Política de Saúde,Normal,https://www.escolavirtual.gov.br/curso/1186,Tribunal de Contas do Estado do Rio de Janeiro,30h
1180,Desvendando as desigualdades regionais: uma viagem pelo Brasil,Normal,https://www.escolavirtual.gov.br/curso/1180,Ministério da Integração e Desenvolvimento Regional,8h
848,Implementação de Políticas em Economia Criativa,Normal,https://www.escolavirtual.gov.br/curso/848,Ministério da Cultura,20h
1166,Introdução à Ciência de Dados - Conjuntos Frequentes,Normal,https://www.escolavirtual.gov.br/curso/1166,Serviço Federal de Processamento de Dados,4h
1165,Introdução à Ciência de Dados - Modelos de Classificação,Normal,https://www.escolavirtual.gov.br/curso/1165,Serviço Federal de Processamento de Dados,8h
1134,Planejamento da Contratação de Serviços de Operação de Infraestrutura e de Atendimento a Usuários de TIC,Normal,https://www.escolavirtual.gov.br/curso/1134,Enap - Escola Nacional de Administração Pública,40h
976,Introdução à Ciência de Dados - Conceitos e Ferramentas,Normal,https://www.escolavirtual.gov.br/curso/976,Serviço Federal de Processamento de Dados,4h
1167,IA Generativo da Microsoft - Copilot,Normal,https://www.escolavirtual.gov.br/curso/1167,Microsoft,2h
1069,Planejamento e Orçamento: Primeira Infância,Normal,https://www.escolavirtual.gov.br/curso/1069,Enap - Escola Nacional de Administração Pública,25h
1155,Administração de Abrigos Temporários,Normal,https://www.escolavirtual.gov.br/curso/1155,Ministério da Integração e Desenvolvimento Regional,40h
1132,Segurança Cibernética: Controles 7 a 12 do CIS Controls,Normal,https://www.escolavirtual.gov.br/curso/1132,Secretaria de Governo Digital,25h
1073,Segurança Cibernética: Controles 1 a 6 do CIS Controls,Normal,https://www.escolavirtual.gov.br/curso/1073,Secretaria de Governo Digital,25h
1161,Conceitos e Práticas para o Gerenciamento de Desastres no Âmbito Municipal,Normal,https://www.escolavirtual.gov.br/curso/1161,Ministério da Integração e Desenvolvimento Regional,30h
1153,Fundamentos da Segurança Cibernética - Introdução ao CIS Controls,Normal,https://www.escolavirtual.gov.br/curso/1153,Secretaria de Governo Digital,25h
1154,Segurança Cibernética: Controles 13 a 18 do CIS Controls,Normal,https://www.escolavirtual.gov.br/curso/1154,Secretaria de Governo Digital,25h
963,Captação de Recursos para Museus,Normal,https://www.escolavirtual.gov.br/curso/963,Instituto Brasileiro de Museus - IBRAM,25h
1163,Gestão e Implementação de Políticas Públicas e de Organismos de Políticas para Mulheres,Normal,https://www.escolavirtual.gov.br/curso/1163,Ministério dos Direitos Humanos e Cidadania,30h
1162,Gerenciar Projetos com o Microsoft 365,Normal,https://www.escolavirtual.gov.br/curso/1162,Microsoft,4h
1156,Otimização de trabalho com o Microsoft 365,Normal,https://www.escolavirtual.gov.br/curso/1156,Microsoft,5h
1160,Gerenciar Dados com o Microsoft 365,Normal,https://www.escolavirtual.gov.br/curso/1160,Microsoft,4h
1052,SEI! USAR 4.0,Normal,https://www.escolavirtual.gov.br/curso/1052,Secretaria de Gestão e Inovação (SEGES/MGI),25h
1071,Formação de Gestores Escolares do Programa Aprender Valor,Normal,https://www.escolavirtual.gov.br/curso/1071,Banco Central do Brasil,40h
1076,Educação Financeira Pessoal,Normal,https://www.escolavirtual.gov.br/curso/1076,Banco Central do Brasil,40h
1072,Formação de Professores do Programa Aprender Valor,Normal,https://www.escolavirtual.gov.br/curso/1072,Banco Central do Brasil,40h
946,Business Intelligence no Sistema Integrado de Planejamento e Orçamento - Siop BI,Normal,https://www.escolavirtual.gov.br/curso/946,Enap - Escola Nacional de Administração Pública,30h
